customer_id,age,gender,tenure_months,policy_type,annual_premium,late_payments,auto_debit,num_claims,total_claim_amount,interactions,avg_response_days,satisfaction,payment_consistency,claim_to_premium,engagement_score,renewal_prob_synthetic,renewed,last_interaction_date
102574,61,M,65,Term,11682,0,0,0,0,0,4.7,4.0,1.0,0.0,2.4,0.876,1,2024-12-15
102575,35,F,13,Motor,24640,0,0,0,0,1,1.1,3.6,1.0,0.0,2.56,0.788,0,2025-09-14
102576,23,F,55,Motor,19367,0,1,1,21139,2,5.3,4.7,1.0,1.091,3.62,0.656,1,2025-04-02
102577,35,M,88,Health,28588,0,1,0,0,2,1.0,3.5,1.0,0.0,2.9,0.87,1,2025-11-27
102578,36,F,85,Whole,13112,1,1,1,28550,1,2.1,3.7,0.988,2.177,2.62,0.274,0,2025-08-22
102579,39,F,109,Health,10894,0,1,0,0,1,1.5,4.4,1.0,0.0,3.04,0.856,1,2024-08-27
102580,54,M,43,Health,16317,0,1,1,34285,1,6.1,4.4,1.0,2.101,3.04,0.579,1,2025-01-16
102581,49,F,4,Health,6151,0,0,1,860,2,3.2,3.9,1.0,0.14,3.14,0.536,0,2024-11-06
102582,73,M,71,Home,12414,0,1,0,0,3,2.6,3.5,1.0,0.0,3.3,0.936,1,2025-04-08
102583,58,F,60,Motor,11530,0,0,2,23418,0,0.6,3.6,1.0,2.031,2.16,0.607,1,2025-02-06
102584,76,F,12,Term,68190,1,0,0,0,2,5.3,5.0,0.923,0.0,3.8,0.482,1,2025-08-03
102585,20,M,59,Health,32199,0,1,1,7821,1,4.6,4.6,1.0,0.243,3.16,0.752,0,2024-01-21
102586,45,M,77,Motor,22638,1,1,0,0,2,1.6,4.2,0.987,0.0,3.32,0.784,0,2025-04-18
102587,27,M,54,Term,19822,0,0,0,0,2,3.0,3.7,1.0,0.0,3.02,0.873,1,2024-08-04
102588,68,M,44,Health,40018,0,1,0,0,3,3.8,5.0,1.0,0.0,4.2,0.98,1,2025-11-28
102589,52,F,16,Home,19712,2,1,1,22074,2,3.6,2.1,0.882,1.12,2.06,0.37,0,2025-02-27
102590,78,M,6,Health,8601,0,1,0,0,0,2.0,4.4,1.0,0.0,2.64,0.97,1,2025-02-24
102591,46,M,14,Term,8148,0,0,0,0,3,6.0,3.9,1.0,0.0,3.54,0.86,0,2025-02-24
102592,71,F,115,Term,25064,0,1,0,0,3,2.5,4.0,1.0,0.0,3.6,0.98,1,2024-12-19
102593,32,F,112,Health,22179,0,0,0,0,2,2.6,4.8,1.0,0.0,3.68,0.83,1,2024-06-09
102594,50,M,58,Health,19645,0,0,0,0,3,4.9,5.0,1.0,0.0,4.2,0.81,1,2024-10-18
102595,24,F,31,Whole,29425,0,1,0,0,4,4.4,3.8,1.0,0.0,3.88,0.918,1,2025-08-04
102596,29,F,100,Health,28383,1,1,0,0,1,4.8,3.8,0.99,0.0,2.68,0.573,1,2025-05-08
102597,66,F,101,Term,4116,1,1,0,0,4,6.8,3.1,0.99,0.0,3.46,0.541,0,2024-06-20
102598,47,F,41,Term,13346,0,0,0,0,1,1.6,3.7,1.0,0.0,2.62,0.653,1,2024-10-23
102599,38,F,120,Health,21022,0,1,0,0,1,3.3,5.0,1.0,0.0,3.4,0.913,1,2025-11-18
102600,48,M,35,Term,34265,0,0,0,0,2,1.4,3.5,1.0,0.0,2.9,0.919,1,2025-02-11
102601,75,M,118,Motor,23194,1,1,0,0,0,1.9,2.3,0.992,0.0,1.38,0.685,1,2025-08-02
102602,78,F,10,Term,25276,0,1,0,0,3,1.4,3.0,1.0,0.0,3.0,0.764,1,2024-08-14
102603,41,F,81,Motor,6775,1,1,0,0,4,2.8,3.4,0.988,0.0,3.64,0.606,1,2024-05-06
102604,37,F,115,Health,5088,0,1,0,0,3,4.6,3.2,1.0,0.0,3.12,0.902,1,2024-10-08
102605,54,F,106,Health,19070,0,1,0,0,0,2.3,4.3,1.0,0.0,2.58,0.758,1,2024-02-15
102606,21,F,30,Motor,10771,1,1,0,0,3,3.3,4.2,0.968,0.0,3.72,0.636,0,2025-02-16
102607,45,F,44,Health,21372,0,1,0,0,6,1.2,4.6,1.0,0.0,5.16,0.88,1,2024-12-07
102608,61,F,55,Motor,9421,0,1,0,0,5,1.5,3.6,1.0,0.0,4.16,0.915,1,2024-02-29
102609,79,F,71,Health,10570,0,0,0,0,2,0.2,4.0,1.0,0.0,3.2,0.807,1,2024-12-03
102610,37,M,18,Health,24811,1,0,0,0,7,2.3,3.0,0.947,0.0,4.6,0.529,1,2024-08-16
102611,77,M,83,Motor,15322,0,1,0,0,1,2.7,3.6,1.0,0.0,2.56,0.744,0,2025-08-10
102612,41,F,79,Health,9067,1,1,2,4102,1,2.9,3.8,0.988,0.452,2.68,0.51,0,2025-11-09
102613,67,M,103,Health,13843,0,1,0,0,3,1.5,3.9,1.0,0.0,3.54,0.915,1,2024-02-20
102614,66,F,108,Motor,22588,0,0,1,13301,3,3.6,4.5,1.0,0.589,3.9,0.699,1,2025-03-21
102615,68,M,86,Home,14485,0,1,0,0,0,2.6,4.1,1.0,0.0,2.46,0.794,1,2024-10-10
102616,49,F,39,Health,20889,1,1,1,5431,2,1.3,3.7,0.975,0.26,3.02,0.481,0,2024-05-01
102617,58,F,42,Health,12627,0,1,0,0,6,3.2,5.0,1.0,0.0,5.4,0.937,1,2024-05-02
102618,53,F,120,Term,32452,1,1,1,13496,0,3.1,3.0,0.992,0.416,1.8,0.407,1,2024-03-03
102619,75,M,54,Health,13646,1,1,0,0,1,2.7,4.5,0.982,0.0,3.1,0.727,1,2024-08-22
102620,70,F,30,Health,10295,0,1,1,7794,7,5.2,3.8,1.0,0.757,5.08,0.577,1,2024-01-16
102621,51,F,20,Motor,37822,1,1,0,0,2,3.8,4.2,0.952,0.0,3.32,0.68,1,2025-06-21
102622,53,M,96,Health,15392,1,0,0,0,3,8.3,2.9,0.99,0.0,2.94,0.636,0,2025-08-25
102623,19,F,42,Motor,20674,0,1,0,0,3,2.1,2.9,1.0,0.0,2.94,0.856,1,2025-05-11
102624,32,M,89,Term,10216,1,1,1,20344,1,3.1,3.6,0.989,1.991,2.56,0.476,1,2024-05-27
102625,51,M,87,Health,20256,1,0,3,68988,1,0.7,3.8,0.989,3.406,2.68,0.444,0,2024-08-26
102626,53,M,5,Home,22512,0,1,1,2391,4,2.0,2.9,1.0,0.106,3.34,0.682,1,2024-06-03
102627,23,F,50,Term,8619,0,0,0,0,2,0.0,3.4,1.0,0.0,2.84,0.901,1,2025-08-18
102628,56,M,41,Term,26179,1,1,0,0,0,4.0,4.1,0.976,0.0,2.46,0.461,0,2024-10-25
102629,59,F,94,Health,14211,1,1,0,0,2,4.9,3.3,0.989,0.0,2.78,0.629,0,2024-08-09
102630,68,M,112,Motor,26173,0,1,0,0,2,2.4,5.0,1.0,0.0,3.8,0.904,1,2024-10-29
102631,68,M,39,Health,9267,1,1,1,43736,3,0.0,3.3,0.975,4.72,3.18,0.323,1,2025-04-22
102632,75,F,57,Health,10630,1,1,0,0,1,7.3,3.7,0.983,0.0,2.62,0.674,1,2025-09-20
102633,71,F,91,Motor,17026,1,1,0,0,2,2.1,3.6,0.989,0.0,2.96,0.643,0,2025-06-03
102634,78,F,57,Whole,8135,0,0,0,0,3,2.0,2.8,1.0,0.0,2.88,0.781,0,2025-01-27
102635,29,M,106,Motor,17403,0,1,0,0,1,4.5,3.8,1.0,0.0,2.68,0.914,1,2025-01-30
102636,20,M,37,Term,19217,0,1,0,0,2,1.0,3.1,1.0,0.0,2.66,0.967,1,2024-03-11
102637,62,F,7,Health,17005,0,0,1,20474,2,1.6,4.7,1.0,1.204,3.62,0.74,1,2024-08-19
102638,35,F,5,Motor,16262,1,0,1,11106,2,4.4,3.9,0.833,0.683,3.14,0.429,0,2024-11-07
102639,57,M,79,Motor,7062,1,1,0,0,3,5.6,3.7,0.988,0.0,3.42,0.573,1,2025-02-01
102640,38,M,51,Motor,5564,0,0,1,7147,2,2.5,3.5,1.0,1.285,2.9,0.533,1,2024-03-30
102641,32,F,106,Motor,14806,0,0,1,21376,3,0.1,4.7,1.0,1.444,4.02,0.64,0,2025-09-05
102642,50,M,8,Health,4337,0,1,0,0,4,4.9,3.9,1.0,0.0,3.94,0.884,1,2025-11-29
102643,52,F,56,Term,3923,0,0,0,0,0,0.0,2.9,1.0,0.0,1.74,0.872,1,2024-01-17
102644,43,M,73,Term,10533,0,1,0,0,0,4.0,4.4,1.0,0.0,2.64,0.897,1,2025-03-30
102645,25,M,11,Motor,8025,2,0,1,3481,2,0.3,4.4,0.833,0.434,3.44,0.357,1,2024-03-12
102646,53,F,22,Motor,19667,0,0,0,0,4,2.3,3.1,1.0,0.0,3.46,0.859,1,2025-02-20
102647,65,M,98,Home,14783,2,1,1,2346,3,3.6,3.5,0.98,0.159,3.3,0.408,1,2025-07-08
102648,47,M,99,Term,19144,1,1,0,0,2,1.0,5.0,0.99,0.0,3.8,0.716,0,2024-09-16
102649,40,F,77,Health,25946,0,1,0,0,2,2.1,4.0,1.0,0.0,3.2,0.881,1,2024-09-30
102650,59,M,11,Health,32736,0,1,0,0,2,2.1,5.0,1.0,0.0,3.8,0.917,1,2024-10-22
102651,61,M,60,Motor,24030,1,0,0,0,1,2.8,4.9,0.984,0.0,3.34,0.436,0,2025-05-05
102652,31,F,96,Health,16735,0,0,1,15835,1,3.3,5.0,1.0,0.946,3.4,0.611,0,2024-05-15
102653,31,M,106,Motor,7591,2,1,0,0,1,3.0,3.2,0.981,0.0,2.32,0.657,1,2025-11-08
102654,19,M,15,Health,30941,0,1,1,3386,3,3.1,5.0,1.0,0.109,4.2,0.77,1,2024-01-12
102655,72,M,38,Term,6611,1,1,0,0,2,5.1,2.8,0.974,0.0,2.48,0.687,1,2025-10-05
102656,54,F,1,Term,26373,0,1,0,0,3,5.9,3.7,1.0,0.0,3.42,0.801,1,2024-02-08
102657,22,F,46,Term,34961,0,0,0,0,3,3.9,3.2,1.0,0.0,3.12,0.895,1,2024-02-01
102658,55,F,114,Health,19935,2,1,0,0,2,3.6,3.8,0.983,0.0,3.08,0.729,0,2024-11-26
102659,62,M,88,Term,7738,0,0,0,0,0,0.0,4.3,1.0,0.0,2.58,0.885,1,2024-05-27
102660,58,F,43,Whole,11056,1,1,1,3334,3,0.0,3.7,0.977,0.302,3.42,0.375,1,2024-12-21
102661,79,F,104,Health,17751,0,1,0,0,4,2.3,4.0,1.0,0.0,4.0,0.972,1,2025-06-14
102662,71,F,22,Motor,8990,0,0,1,41354,3,6.1,3.6,1.0,4.6,3.36,0.661,1,2024-09-14
102663,77,F,3,Motor,16573,1,0,0,0,2,2.5,4.2,0.75,0.0,3.32,0.439,1,2025-01-06
102664,78,F,14,Whole,19727,0,1,0,0,1,4.4,4.2,1.0,0.0,2.92,0.792,1,2025-06-23
102665,64,F,2,Term,20987,0,1,0,0,0,2.6,3.6,1.0,0.0,2.16,0.879,1,2025-05-12
102666,31,F,61,Term,10950,1,0,0,0,4,3.3,3.6,0.984,0.0,3.76,0.682,1,2024-10-01
102667,73,M,32,Home,15350,0,1,0,0,2,1.7,2.8,1.0,0.0,2.48,0.883,1,2024-09-24
102668,56,M,112,Health,17220,0,1,0,0,4,4.5,3.9,1.0,0.0,3.94,0.98,1,2024-07-19
102669,42,M,38,Term,4929,0,1,1,6980,1,3.0,4.2,1.0,1.416,2.92,0.784,1,2024-08-23
102670,37,M,97,Motor,10681,0,1,0,0,1,1.4,4.6,1.0,0.0,3.16,0.974,1,2024-05-08
102671,19,M,46,Health,16000,0,1,0,0,1,0.0,2.9,1.0,0.0,2.14,0.798,1,2025-06-17
102672,56,F,42,Motor,19577,0,1,4,45280,7,4.5,3.1,1.0,2.313,4.66,0.675,0,2025-08-11
102673,23,M,6,Whole,36977,1,1,0,0,0,3.7,4.3,0.857,0.0,2.58,0.558,1,2025-03-14
102674,34,F,41,Health,18556,1,0,1,7822,1,3.4,4.3,0.976,0.422,2.98,0.377,1,2024-01-15
102675,76,F,103,Health,6423,0,1,0,0,3,1.3,4.5,1.0,0.0,3.9,0.98,1,2024-06-01
102676,42,M,25,Motor,8537,0,1,1,15458,4,4.5,5.0,1.0,1.811,4.6,0.618,0,2024-04-12
102677,74,F,98,Motor,27324,0,1,0,0,2,1.6,2.8,1.0,0.0,2.48,0.794,1,2025-01-16
102678,45,F,11,Health,45629,0,1,0,0,2,4.8,3.2,1.0,0.0,2.72,0.83,1,2024-07-02
102679,19,M,110,Term,7439,0,1,0,0,0,1.1,4.0,1.0,0.0,2.4,0.831,1,2024-09-04
102680,52,M,101,Health,10438,0,1,0,0,2,0.5,3.9,1.0,0.0,3.14,0.893,0,2025-05-25
102681,54,M,41,Home,46926,1,0,0,0,2,3.0,4.1,0.976,0.0,3.26,0.555,1,2024-03-07
102682,22,F,71,Health,39959,1,1,1,48209,0,4.3,5.0,0.986,1.206,3.0,0.463,1,2025-02-16
102683,18,M,57,Motor,22220,0,0,1,3730,2,4.6,5.0,1.0,0.168,3.8,0.558,1,2025-09-19
102684,57,F,46,Health,10573,1,0,1,5410,3,3.4,3.2,0.979,0.512,3.12,0.431,0,2024-10-28
102685,29,F,112,Health,7220,0,0,0,0,0,5.3,4.4,1.0,0.0,2.64,0.763,1,2025-09-03
102686,73,M,86,Health,10049,0,0,0,0,2,3.5,5.0,1.0,0.0,3.8,0.762,1,2024-04-10
102687,53,F,48,Motor,11914,0,0,0,0,1,3.2,3.3,1.0,0.0,2.38,0.791,0,2024-05-01
102688,62,M,63,Motor,12290,0,1,0,0,1,0.0,4.0,1.0,0.0,2.8,0.941,1,2024-05-23
102689,40,F,39,Health,4887,0,1,0,0,0,0.9,3.5,1.0,0.0,2.1,0.701,1,2024-10-15
102690,64,M,10,Health,8182,3,1,0,0,3,5.1,2.6,0.727,0.0,2.76,0.46,1,2024-03-15
102691,48,F,85,Whole,16317,1,0,1,14195,6,1.1,3.2,0.988,0.87,4.32,0.387,1,2024-07-05
102692,28,M,70,Term,10321,0,0,0,0,1,2.4,3.7,1.0,0.0,2.62,0.781,1,2024-05-14
102693,27,F,113,Home,6277,0,1,0,0,2,2.2,5.0,1.0,0.0,3.8,0.873,1,2024-09-02
102694,20,M,65,Whole,7617,0,1,0,0,2,0.9,4.1,1.0,0.0,3.26,0.857,1,2025-02-04
102695,71,M,98,Motor,13223,1,0,0,0,3,1.8,4.1,0.99,0.0,3.66,0.71,1,2024-11-13
102696,31,F,59,Motor,5483,0,1,0,0,1,2.9,3.7,1.0,0.0,2.62,0.98,1,2025-04-03
102697,33,M,78,Motor,33519,0,1,0,0,1,0.7,4.0,1.0,0.0,2.8,0.845,1,2024-09-04
102698,27,F,36,Home,5706,0,1,0,0,4,2.3,4.1,1.0,0.0,4.06,0.859,1,2024-03-28
102699,46,F,27,Health,23361,1,1,0,0,0,1.6,2.4,0.964,0.0,1.44,0.572,1,2025-05-23
102700,27,M,73,Motor,45154,2,1,0,0,1,3.2,4.3,0.973,0.0,2.98,0.672,0,2025-09-10
102701,29,M,55,Term,6122,2,0,0,0,2,4.8,3.8,0.964,0.0,3.08,0.707,0,2024-05-27
102702,47,M,70,Health,7016,1,0,0,0,3,5.7,4.8,0.986,0.0,4.08,0.56,1,2025-07-02
102703,58,F,95,Motor,13370,1,1,0,0,2,3.2,3.1,0.99,0.0,2.66,0.679,1,2025-01-25
102704,18,M,81,Whole,11100,1,1,0,0,3,1.0,5.0,0.988,0.0,4.2,0.651,0,2025-08-06
102705,22,M,53,Motor,27869,1,1,0,0,1,5.8,3.1,0.981,0.0,2.26,0.501,1,2025-11-02
102706,37,M,107,Motor,12765,0,1,0,0,0,3.8,4.7,1.0,0.0,2.82,0.98,1,2024-05-31
102707,25,M,60,Motor,8081,1,0,1,24677,0,1.9,3.4,0.984,3.054,2.04,0.398,1,2024-11-14
102708,60,F,61,Whole,24328,1,1,0,0,0,2.3,4.3,0.984,0.0,2.58,0.715,0,2024-07-10
102709,29,M,36,Motor,11948,2,1,0,0,4,1.7,4.9,0.946,0.0,4.54,0.539,1,2025-11-16
102710,18,F,85,Whole,7941,1,1,0,0,1,4.4,4.2,0.988,0.0,2.92,0.675,0,2024-02-24
102711,74,F,27,Motor,8858,1,1,1,6552,3,5.0,3.6,0.964,0.74,3.36,0.459,0,2024-05-28
102712,71,F,41,Health,5976,0,0,0,0,2,3.7,3.4,1.0,0.0,2.84,0.848,1,2025-09-13
102713,37,M,28,Health,3478,1,1,0,0,2,5.2,3.6,0.966,0.0,2.96,0.654,1,2024-03-26
102714,45,F,16,Health,6367,1,0,0,0,1,2.9,2.9,0.941,0.0,2.14,0.647,1,2024-01-17
102715,74,F,35,Term,12973,0,0,0,0,2,7.7,4.0,1.0,0.0,3.2,0.723,1,2024-09-06
102716,60,M,36,Term,11758,0,0,1,19459,2,2.7,4.8,1.0,1.655,3.68,0.674,1,2025-10-09
102717,54,M,56,Term,5161,0,1,1,14299,1,0.0,4.7,1.0,2.771,3.22,0.654,1,2025-08-27
102718,64,M,99,Health,8187,0,1,1,40847,2,4.8,4.8,1.0,4.989,3.68,0.569,0,2024-07-15
102719,54,M,109,Motor,22237,0,0,0,0,3,2.2,4.4,1.0,0.0,3.84,0.688,1,2025-07-30
102720,29,M,19,Term,21055,0,1,0,0,1,5.1,2.4,1.0,0.0,1.84,0.786,1,2024-03-06
102721,54,F,57,Term,15676,0,0,0,0,2,3.6,3.5,1.0,0.0,2.9,0.909,1,2024-12-05
102722,66,M,85,Health,6787,1,1,1,15615,0,1.6,4.2,0.988,2.301,2.52,0.425,0,2025-05-25
102723,66,M,33,Motor,27696,0,1,0,0,1,2.8,3.4,1.0,0.0,2.44,0.842,1,2025-02-25
102724,73,F,23,Term,13430,0,1,0,0,3,0.1,3.5,1.0,0.0,3.3,0.901,1,2024-07-09
102725,61,M,119,Whole,8812,0,0,0,0,2,1.5,4.0,1.0,0.0,3.2,0.88,0,2025-04-03
102726,73,F,63,Term,6964,0,1,0,0,2,3.7,3.8,1.0,0.0,3.08,0.821,0,2025-06-09
102727,45,M,70,Health,23605,1,1,0,0,4,4.5,4.3,0.986,0.0,4.18,0.727,0,2024-06-06
102728,64,F,96,Term,2412,0,1,0,0,2,4.6,3.2,1.0,0.0,2.72,0.758,1,2025-05-05
102729,32,M,22,Health,18023,0,1,1,31350,1,1.8,1.8,1.0,1.739,1.48,0.718,1,2025-05-21
102730,23,F,67,Motor,10715,0,1,0,0,3,5.1,3.0,1.0,0.0,3.0,0.751,1,2025-03-27
102731,61,F,99,Health,30087,1,1,0,0,2,3.0,4.8,0.99,0.0,3.68,0.632,1,2025-03-15
102732,76,M,80,Term,55106,0,1,0,0,2,4.2,3.9,1.0,0.0,3.14,0.787,1,2024-06-25
102733,78,M,106,Health,8860,0,1,0,0,0,5.1,3.6,1.0,0.0,2.16,0.84,1,2025-01-03
102734,37,F,59,Health,27959,1,0,0,0,4,3.5,4.9,0.983,0.0,4.54,0.51,0,2024-05-29
102735,67,M,25,Home,18602,0,1,0,0,3,1.2,2.7,1.0,0.0,2.82,0.918,1,2024-03-09
102736,31,F,17,Whole,17315,0,1,0,0,0,5.4,4.6,1.0,0.0,2.76,0.829,0,2024-04-02
102737,19,F,39,Motor,5232,1,1,1,2751,2,3.9,4.2,0.975,0.526,3.32,0.417,1,2025-01-11
102738,26,M,77,Motor,10134,0,0,0,0,2,3.8,4.5,1.0,0.0,3.5,0.743,1,2024-05-19
102739,54,M,92,Term,27226,1,0,0,0,1,0.6,4.2,0.989,0.0,2.92,0.55,0,2024-06-13
102740,37,M,75,Home,32517,1,1,1,737,2,5.4,4.5,0.987,0.023,3.5,0.517,1,2024-01-09
102741,43,M,74,Health,39380,0,0,0,0,4,3.9,4.2,1.0,0.0,4.12,0.874,1,2024-09-19
102742,46,F,39,Motor,10169,1,0,0,0,3,0.3,4.1,0.975,0.0,3.66,0.481,1,2024-11-16
102743,18,F,24,Term,20642,1,0,1,13663,2,2.6,4.2,0.96,0.662,3.32,0.306,0,2024-09-02
102744,72,M,38,Whole,10478,0,1,0,0,2,2.8,2.9,1.0,0.0,2.54,0.872,1,2025-11-21
102745,52,M,88,Health,16395,0,1,0,0,0,3.1,3.2,1.0,0.0,1.92,0.98,1,2024-08-06
102746,23,M,97,Whole,20441,0,1,1,45774,1,2.6,5.0,1.0,2.239,3.4,0.776,0,2025-10-01
102747,54,M,81,Health,10763,0,1,1,10247,0,3.0,3.2,1.0,0.952,1.92,0.831,1,2025-06-04
102748,70,F,57,Health,21540,0,0,0,0,2,4.9,2.9,1.0,0.0,2.54,0.86,1,2025-07-23
102749,76,M,44,Health,12952,1,0,0,0,6,2.9,3.5,0.978,0.0,4.5,0.559,0,2025-11-25
102750,22,F,36,Health,14348,0,0,1,1575,1,1.9,3.3,1.0,0.11,2.38,0.664,0,2025-10-30
102751,50,F,99,Term,5283,0,1,1,4925,2,3.3,3.0,1.0,0.932,2.6,0.833,1,2025-01-09
102752,66,F,70,Health,9780,0,1,1,36352,2,5.2,4.4,1.0,3.717,3.44,0.59,0,2025-08-11
102753,68,M,80,Health,9901,1,1,0,0,1,4.5,3.6,0.988,0.0,2.56,0.495,0,2025-01-23
102754,31,F,45,Whole,58238,0,1,0,0,3,0.0,2.8,1.0,0.0,2.88,0.699,0,2025-08-02
102755,29,F,92,Term,8443,1,0,2,119286,2,0.4,3.3,0.989,14.128,2.78,0.511,0,2024-06-25
102756,59,F,105,Term,14162,1,1,0,0,2,0.0,2.9,0.991,0.0,2.54,0.722,1,2024-02-13
102757,37,M,96,Term,8564,0,0,0,0,1,3.9,3.5,1.0,0.0,2.5,0.868,1,2025-04-06
102758,70,M,26,Home,12976,0,1,0,0,1,5.2,4.4,1.0,0.0,3.04,0.808,1,2025-08-09
102759,67,F,11,Health,16194,0,0,0,0,3,2.9,3.8,1.0,0.0,3.48,0.854,1,2024-07-19
102760,41,M,52,Term,7426,1,0,0,0,0,3.3,4.2,0.981,0.0,2.52,0.595,0,2025-02-13
102761,76,M,25,Term,26039,0,1,0,0,2,1.0,4.0,1.0,0.0,3.2,0.847,1,2025-05-28
102762,60,F,31,Term,7683,0,0,1,14995,2,5.2,3.8,1.0,1.952,3.08,0.517,0,2025-04-09
102763,79,M,85,Health,4825,0,1,1,21412,1,1.5,4.0,1.0,4.438,2.8,0.624,1,2025-08-03
102764,51,M,45,Term,15302,0,0,1,18705,3,5.2,4.2,1.0,1.222,3.72,0.674,1,2025-11-05
102765,42,M,119,Health,46324,0,1,0,0,3,1.8,3.0,1.0,0.0,3.0,0.904,1,2024-11-30
102766,67,F,115,Health,3964,0,0,0,0,1,6.2,4.7,1.0,0.0,3.22,0.98,1,2025-07-11
102767,46,M,67,Motor,5770,0,0,0,0,0,0.2,4.9,1.0,0.0,2.94,0.909,1,2025-07-15
102768,74,F,76,Whole,24713,1,1,2,6018,5,0.9,3.2,0.987,0.244,3.92,0.396,0,2025-04-10
102769,56,M,115,Health,8419,0,1,0,0,2,5.4,4.3,1.0,0.0,3.38,0.881,1,2025-02-05
102770,48,M,40,Motor,16854,0,0,0,0,2,5.3,3.8,1.0,0.0,3.08,0.893,1,2025-06-07
102771,73,F,46,Health,28948,2,1,0,0,1,2.5,3.5,0.957,0.0,2.5,0.704,0,2025-07-10
102772,64,M,54,Motor,23657,0,0,1,31011,3,0.3,5.0,1.0,1.311,4.2,0.635,1,2024-02-01
102773,60,F,41,Motor,16099,2,0,1,13991,3,0.0,3.4,0.952,0.869,3.24,0.267,0,2025-11-29
102774,67,M,89,Health,16296,2,1,0,0,0,5.8,3.4,0.978,0.0,2.04,0.615,1,2025-10-21
102775,40,M,120,Health,16070,0,1,1,32688,4,3.8,3.8,1.0,2.034,3.88,0.635,1,2024-03-29
102776,61,M,81,Home,17986,0,0,0,0,4,3.3,3.6,1.0,0.0,3.76,0.969,1,2025-05-18
102777,55,M,38,Motor,33603,0,1,2,30760,3,1.6,2.7,1.0,0.915,2.82,0.651,1,2024-07-22
102778,37,F,100,Home,6607,0,1,1,7157,1,2.2,3.3,1.0,1.083,2.38,0.656,1,2025-05-24
102779,40,F,36,Term,5996,1,1,0,0,2,4.7,4.5,0.973,0.0,3.5,0.565,0,2025-09-12
102780,79,M,83,Health,21566,0,0,1,19878,2,0.8,4.0,1.0,0.922,3.2,0.454,0,2025-10-04
102781,62,F,44,Home,9257,0,1,0,0,0,4.7,4.0,1.0,0.0,2.4,0.825,1,2025-02-15
102782,69,F,57,Whole,38277,0,0,1,4381,3,4.3,4.6,1.0,0.114,3.96,0.637,1,2025-07-27
102783,33,M,66,Home,17295,1,1,0,0,4,6.2,4.1,0.985,0.0,4.06,0.572,0,2024-02-25
102784,67,M,81,Term,41197,0,1,0,0,1,4.1,2.9,1.0,0.0,2.14,0.943,1,2024-04-26
102785,59,F,30,Home,23329,0,0,0,0,1,4.7,4.2,1.0,0.0,2.92,0.711,0,2024-07-31
102786,77,F,111,Health,12161,0,1,0,0,0,0.2,3.8,1.0,0.0,2.28,0.915,1,2025-07-18
102787,72,F,10,Term,15001,1,1,1,17210,0,2.5,3.7,0.909,1.147,2.22,0.408,0,2025-10-27
102788,25,F,99,Motor,27622,0,1,0,0,0,2.8,4.2,1.0,0.0,2.52,0.878,1,2024-06-28
102789,67,F,61,Whole,4982,0,0,0,0,2,3.8,2.8,1.0,0.0,2.48,0.737,0,2024-12-14
102790,38,M,63,Term,28712,0,0,2,12330,1,3.2,3.5,1.0,0.429,2.5,0.611,0,2025-06-16
102791,18,M,116,Term,14331,0,1,0,0,0,5.0,3.5,1.0,0.0,2.1,0.817,0,2024-03-09
102792,72,M,36,Motor,12890,0,0,0,0,1,3.3,5.0,1.0,0.0,3.4,0.805,1,2024-07-22
102793,25,F,54,Home,53610,0,0,0,0,3,1.3,3.4,1.0,0.0,3.24,0.847,0,2024-08-09
102794,46,F,97,Term,33813,0,0,0,0,1,1.0,4.3,1.0,0.0,2.98,0.844,1,2024-01-24
102795,49,F,65,Health,8209,0,0,1,2,1,6.0,3.4,1.0,0.0,2.44,0.56,0,2025-10-07
102796,55,F,82,Term,18293,0,0,0,0,2,3.6,3.6,1.0,0.0,2.96,0.795,0,2024-05-09
102797,22,F,4,Motor,7427,0,1,0,0,3,3.3,4.2,1.0,0.0,3.72,0.971,1,2025-04-14
102798,64,F,55,Term,20489,0,1,0,0,1,3.5,3.2,1.0,0.0,2.32,0.98,1,2025-10-02
102799,39,M,54,Term,47444,0,1,0,0,3,3.4,2.8,1.0,0.0,2.88,0.848,1,2024-05-29
102800,64,F,111,Term,38039,0,1,0,0,0,2.4,3.3,1.0,0.0,1.98,0.848,1,2024-03-09
102801,51,F,91,Health,19924,1,0,0,0,1,4.2,4.1,0.989,0.0,2.86,0.584,0,2024-10-11
102802,18,M,89,Motor,18463,0,1,0,0,2,5.0,3.9,1.0,0.0,3.14,0.798,1,2024-08-10
102803,72,F,64,Health,13597,0,0,0,0,2,4.7,5.0,1.0,0.0,3.8,0.782,1,2024-06-10
102804,72,F,119,Term,49637,1,0,1,10581,2,2.9,4.8,0.992,0.213,3.68,0.49,0,2025-09-02
102805,43,M,92,Health,25872,0,0,0,0,1,0.9,4.1,1.0,0.0,2.86,0.932,1,2024-12-14
102806,60,M,117,Motor,11167,0,1,0,0,2,0.4,3.9,1.0,0.0,3.14,0.98,1,2025-09-02
102807,27,F,22,Term,16222,1,0,0,0,1,4.9,4.1,0.957,0.0,2.86,0.434,0,2025-06-08
102808,47,F,106,Term,16765,1,1,0,0,0,2.0,3.4,0.991,0.0,2.04,0.671,1,2024-04-10
102809,67,F,25,Term,8549,0,1,0,0,1,3.3,4.1,1.0,0.0,2.86,0.876,1,2025-11-10
102810,35,M,81,Motor,16832,0,1,0,0,3,1.3,2.5,1.0,0.0,2.7,0.84,1,2024-01-12
